OrderID,OrderDate,Category,SubCategory,Segment,CustomerName,Sales,Quantity,Discount,Profit
ORD-009453,2016-01-19,Furniture,Tables,Consumer,Customer 790,1128.72,5,0.04,186.24
ORD-009454,2016-01-26,Technology,Accessories,Corporate,Customer 1056,564.86,2,0.2,110.24
ORD-009455,2016-08-23,Furniture,Chairs,Consumer,Customer 733,1329.21,5,0.06,194.76
ORD-009456,2016-02-05,Furniture,Tables,Consumer,Customer 814,748.69,3,0.05,141.86
ORD-009457,2016-02-27,Furniture,Tables,Consumer,Customer 1145,230.17,1,0.15,22.06
ORD-009458,2016-09-03,Technology,Accessories,Consumer,Customer 62,2921.73,7,0.02,788.68
ORD-009459,2016-05-10,Furniture,Tables,Corporate,Customer 1002,751.88,3,0.13,73.39
ORD-009460,2016-02-20,Technology,Machines,Consumer,Customer 674,745.67,2,0.09,186.52
ORD-009461,2016-05-18,Office Supplies,Storage,Consumer,Customer 921,112.36,3,0.04,12.69
ORD-009462,2016-01-03,Technology,Phones,Consumer,Customer 82,757.58,2,0.04,207.93
ORD-009463,2016-06-08,Office Supplies,Storage,Consumer,Customer 139,24.44,1,0.1,2.04
ORD-009464,2016-03-21,Office Supplies,Paper,Home Office,Customer 798,93.07,5,0.06,6.96
ORD-009465,2016-07-20,Technology,Machines,Corporate,Customer 924,1170.43,4,0.06,317.25
ORD-009466,2017-01-06,Furniture,Furnishings,Consumer,Customer 65,573.87,3,0.11,66.37
ORD-009467,2016-11-08,Office Supplies,Paper,Consumer,Customer 963,51.03,3,0.06,4.07
ORD-009468,2016-10-14,Furniture,Furnishings,Consumer,Customer 1189,1104.24,3,0.1,135.56
ORD-009469,2016-03-27,Furniture,Bookcases,Consumer,Customer 42,882.08,3,0.02,190.04
ORD-009470,2016-02-23,Office Supplies,Art,Corporate,Customer 1018,43.69,2,0.05,5.22
ORD-009471,2016-03-16,Technology,Machines,Consumer,Customer 570,710.25,4,0.13,146.94
ORD-009472,2016-05-20,Technology,Phones,Consumer,Customer 331,1114.89,2,0.02,276.17
ORD-009473,2016-09-15,Technology,Copiers,Corporate,Customer 140,272.73,1,0.17,61.47
ORD-009474,2016-01-28,Office Supplies,Storage,Home Office,Customer 1181,85.19,4,0.02,11.45
ORD-009475,2016-10-27,Office Supplies,Storage,Consumer,Customer 948,41.93,2,0.04,5.04
ORD-009476,2016-07-21,Furniture,Furnishings,Consumer,Customer 144,161.07,1,0.01,30.4
ORD-009477,2017-04-07,Furniture,Tables,Consumer,Customer 680,393.34,3,0.05,59.49
ORD-009478,2016-09-11,Office Supplies,Accessories,Home Office,Customer 860,81.82,2,0.09,5.92
ORD-009479,2016-02-09,Office Supplies,Art,Home Office,Customer 789,98.72,3,0.22,5.27
ORD-009480,2016-01-14,Office Supplies,Storage,Corporate,Customer 1125,28.86,1,0.02,3.82
ORD-009481,2016-01-15,Technology,Accessories,Home Office,Customer 241,1204.02,3,0.05,303.59
ORD-009482,2016-02-11,Furniture,Furnishings,Corporate,Customer 1094,511.45,2,0.1,82.72
ORD-009483,2016-04-24,Office Supplies,Binders,Consumer,Customer 1193,69.88,5,0.03,4.97
ORD-009484,2016-07-14,Furniture,Furnishings,Consumer,Customer 1086,508.55,2,0.07,75.67
ORD-009485,2016-10-02,Office Supplies,Paper,Corporate,Customer 1148,70.73,3,0.13,2.93
ORD-009486,2016-04-27,Technology,Machines,Consumer,Customer 465,2213.85,5,0.04,617.37
ORD-009487,2016-01-01,Furniture,Tables,Consumer,Customer 853,285.69,3,0.08,43.43
ORD-009488,2016-01-25,Furniture,Tables,Consumer,Customer 827,755.11,4,0.12,118.46
ORD-009489,2016-01-13,Technology,Phones,Consumer,Customer 253,1754.04,5,0.03,509.43
ORD-009490,2016-02-24,Office Supplies,Accessories,Home Office,Customer 523,67.69,3,0.11,4.17
ORD-009491,2016-03-24,Office Supplies,Art,Consumer,Customer 626,136.64,7,0.09,14.43
ORD-009492,2016-01-06,Furniture,Bookcases,Corporate,Customer 557,465.67,2,0.21,51.04
ORD-009493,2016-02-21,Furniture,Furnishings,Consumer,Customer 93,2177.29,6,0.03,352.25
ORD-009494,2016-01-24,Furniture,Bookcases,Consumer,Customer 866,695.92,3,0.05,135.1
ORD-009495,2016-05-04,Office Supplies,Art,Consumer,Customer 996,35.55,1,0.04,3.88
ORD-009496,2016-03-15,Furniture,Furnishings,Consumer,Customer 331,1459.26,4,0.11,179.09
ORD-009497,2016-03-23,Furniture,Tables,Corporate,Customer 626,806.84,3,0.2,87.81
ORD-009498,2016-03-07,Furniture,Chairs,Corporate,Customer 530,783.44,7,0.0,142.09
ORD-009499,2017-01-09,Technology,Copiers,Corporate,Customer 306,996.97,3,0.02,267.63
ORD-009500,2016-01-30,Technology,Machines,Consumer,Customer 984,1339.49,4,0.13,311.15
ORD-009501,2016-03-28,Office Supplies,Storage,Consumer,Customer 659,57.56,2,0.09,4.94
ORD-009502,2016-06-08,Technology,Copiers,Corporate,Customer 751,1652.54,3,0.05,460.28
ORD-009503,2016-04-07,Office Supplies,Storage,Home Office,Customer 499,136.19,4,0.08,11.14
ORD-009504,2016-11-13,Technology,Copiers,Home Office,Customer 123,1098.72,4,0.07,308.98
ORD-009505,2016-02-26,Technology,Machines,Consumer,Customer 293,793.25,3,0.06,199.33
ORD-009506,2016-03-15,Office Supplies,Accessories,Consumer,Customer 881,27.6,1,0.05,3.84
ORD-009507,2016-01-12,Office Supplies,Storage,Consumer,Customer 1144,43.05,1,0.03,4.83
ORD-009508,2016-04-22,Office Supplies,Storage,Consumer,Customer 219,47.13,2,0.05,4.37
ORD-009509,2016-02-10,Office Supplies,Binders,Corporate,Customer 527,44.24,2,0.07,4.8
ORD-009510,2016-01-21,Furniture,Chairs,Consumer,Customer 121,605.38,2,0.02,133.45
ORD-009511,2016-04-04,Furniture,Bookcases,Consumer,Customer 204,291.13,2,0.07,45.12
ORD-009512,2016-04-01,Office Supplies,Storage,Home Office,Customer 953,16.62,1,0.01,1.3
ORD-009513,2016-01-10,Office Supplies,Storage,Corporate,Customer 2,27.74,2,0.02,2.57
ORD-009514,2016-05-23,Office Supplies,Binders,Home Office,Customer 1179,126.6,3,0.02,15.29
ORD-009515,2016-04-27,Technology,Copiers,Consumer,Customer 881,808.96,2,0.11,180.69
ORD-009516,2016-01-26,Furniture,Tables,Consumer,Customer 606,979.85,4,0.05,160.35
ORD-009517,2016-03-17,Furniture,Furnishings,Consumer,Customer 49,458.88,2,0.19,36.64
ORD-009518,2016-06-01,Office Supplies,Binders,Consumer,Customer 207,90.43,4,0.06,7.96
ORD-009519,2016-03-31,Office Supplies,Storage,Consumer,Customer 278,88.05,4,0.15,9.91
ORD-009520,2016-03-01,Technology,Accessories,Home Office,Customer 898,1640.6,4,0.05,393.6
ORD-009521,2016-02-16,Furniture,Tables,Consumer,Customer 148,640.76,4,0.13,55.36
ORD-009522,2016-04-23,Office Supplies,Binders,Corporate,Customer 653,26.69,2,0.03,2.1
ORD-009523,2016-12-01,Office Supplies,Storage,Consumer,Customer 989,66.71,4,0.05,8.69
ORD-009524,2016-05-13,Furniture,Furnishings,Consumer,Customer 580,441.4,3,0.03,61.43
ORD-009525,2016-01-10,Office Supplies,Storage,Home Office,Customer 1050,123.64,5,0.02,15.51
ORD-009526,2016-03-15,Furniture,Bookcases,Corporate,Customer 893,353.9,2,0.03,56.35
ORD-009527,2016-09-22,Office Supplies,Storage,Corporate,Customer 221,149.31,3,0.24,6.52
ORD-009528,2016-01-12,Office Supplies,Paper,Consumer,Customer 379,115.15,4,0.03,13.68
ORD-009529,2017-06-23,Office Supplies,Art,Consumer,Customer 61,102.42,3,0.07,12.81
ORD-009530,2016-12-23,Technology,Copiers,Consumer,Customer 277,486.71,2,0.08,113.11
ORD-009531,2016-01-10,Furniture,Bookcases,Home Office,Customer 885,836.97,4,0.1,97.16
ORD-009532,2016-11-21,Office Supplies,Storage,Consumer,Customer 662,89.77,2,0.03,8.94
ORD-009533,2016-02-24,Office Supplies,Art,Consumer,Customer 367,194.48,6,0.08,16.57
ORD-009534,2016-08-11,Office Supplies,Art,Corporate,Customer 844,114.82,4,0.1,8.94
ORD-009535,2016-03-06,Technology,Machines,Consumer,Customer 459,989.75,3,0.03,299.44
ORD-009536,2016-03-10,Technology,Copiers,Home Office,Customer 956,290.42,2,0.14,61.04
ORD-009537,2016-04-30,Office Supplies,Art,Consumer,Customer 139,130.8,5,0.07,8.13
ORD-009538,2016-06-27,Furniture,Bookcases,Home Office,Customer 928,688.29,2,0.02,138.64
ORD-009539,2016-01-05,Furniture,Bookcases,Consumer,Customer 909,756.11,2,0.02,124.15
ORD-009540,2016-04-17,Technology,Copiers,Consumer,Customer 681,736.12,3,0.1,188.68
ORD-009541,2016-01-25,Technology,Accessories,Consumer,Customer 646,208.59,1,0.24,44.96
ORD-009542,2016-02-20,Furniture,Furnishings,Consumer,Customer 713,777.65,4,0.11,105.42
ORD-009543,2016-02-21,Office Supplies,Storage,Consumer,Customer 321,111.62,4,0.12,8.03
ORD-009544,2016-03-16,Office Supplies,Paper,Consumer,Customer 817,52.25,3,0.06,6.07
ORD-009545,2016-02-18,Office Supplies,Paper,Consumer,Customer 260,35.46,1,0.11,2.24
ORD-009546,2016-01-14,Technology,Machines,Home Office,Customer 1194,1614.21,4,0.11,385.69
ORD-009547,2016-01-19,Technology,Copiers,Corporate,Customer 652,881.99,2,0.03,234.09
ORD-009548,2016-01-05,Office Supplies,Accessories,Consumer,Customer 818,75.65,3,0.05,8.16
ORD-009549,2016-03-17,Furniture,Furnishings,Consumer,Customer 785,197.25,2,0.17,21.74
ORD-009550,2017-01-05,Office Supplies,Paper,Corporate,Customer 129,31.0,1,0.12,3.21
ORD-009551,2016-01-15,Office Supplies,Storage,Home Office,Customer 915,64.99,2,0.11,5.41
ORD-009552,2016-12-16,Office Supplies,Paper,Consumer,Customer 1199,76.52,2,0.11,5.5
ORD-009553,2016-06-07,Furniture,Tables,Corporate,Customer 447,573.68,2,0.02,97.68
ORD-009554,2016-05-01,Furniture,Chairs,Consumer,Customer 406,642.4,4,0.17,70.6
ORD-009555,2016-05-04,Office Supplies,Paper,Home Office,Customer 685,117.43,3,0.1,5.72
ORD-009556,2016-07-29,Office Supplies,Art,Corporate,Customer 1009,40.92,2,0.08,4.21
ORD-009557,2016-01-14,Office Supplies,Binders,Consumer,Customer 551,65.29,2,0.01,6.33
ORD-009558,2016-03-25,Office Supplies,Art,Consumer,Customer 772,50.51,3,0.05,5.93
ORD-009559,2016-05-23,Furniture,Chairs,Home Office,Customer 884,849.1,4,0.11,114.03
ORD-009560,2016-04-16,Technology,Accessories,Consumer,Customer 290,307.69,2,0.1,74.26
ORD-009561,2016-08-02,Furniture,Tables,Home Office,Customer 921,581.09,3,0.08,75.88
ORD-009562,2016-01-10,Furniture,Bookcases,Home Office,Customer 5,576.12,4,0.08,79.93
ORD-009563,2016-05-20,Furniture,Bookcases,Consumer,Customer 907,694.9,3,0.09,79.43
ORD-009564,2016-04-01,Furniture,Tables,Consumer,Customer 1138,931.6,3,0.07,104.48
ORD-009565,2016-02-27,Office Supplies,Paper,Consumer,Customer 619,87.44,3,0.05,7.03
ORD-009566,2016-02-19,Office Supplies,Art,Home Office,Customer 823,19.51,1,0.13,1.36
ORD-009567,2016-04-26,Office Supplies,Storage,Corporate,Customer 512,11.26,1,0.05,1.07
ORD-009568,2016-09-22,Furniture,Bookcases,Consumer,Customer 38,358.41,2,0.13,62.49
ORD-009569,2016-03-23,Office Supplies,Accessories,Home Office,Customer 25,47.21,2,0.12,3.26
ORD-009570,2016-07-27,Office Supplies,Accessories,Consumer,Customer 248,106.21,3,0.07,8.39
ORD-009571,2016-03-02,Office Supplies,Binders,Consumer,Customer 52,90.31,5,0.2,3.99
ORD-009572,2016-01-13,Office Supplies,Art,Corporate,Customer 231,61.07,2,0.1,4.92
ORD-009573,2016-01-08,Office Supplies,Art,Consumer,Customer 454,59.5,2,0.17,3.93
ORD-009574,2016-01-07,Office Supplies,Accessories,Corporate,Customer 885,130.7,5,0.07,12.63
ORD-009575,2016-02-27,Technology,Phones,Corporate,Customer 217,2780.04,8,0.03,793.0
ORD-009576,2016-02-19,Technology,Phones,Consumer,Customer 850,1584.89,6,0.03,400.4
ORD-009577,2016-05-31,Office Supplies,Storage,Consumer,Customer 281,138.21,3,0.08,8.99
ORD-009578,2016-06-11,Technology,Phones,Consumer,Customer 596,385.6,4,0.02,104.47
ORD-009579,2016-01-07,Technology,Copiers,Home Office,Customer 529,995.91,4,0.18,216.3
ORD-009580,2016-01-30,Furniture,Bookcases,Consumer,Customer 711,590.33,2,0.08,65.66
ORD-009581,2016-02-08,Office Supplies,Binders,Consumer,Customer 326,77.46,3,0.03,6.03
ORD-009582,2016-04-05,Furniture,Tables,Corporate,Customer 1147,341.46,2,0.04,61.49
ORD-009583,2016-01-19,Technology,Machines,Corporate,Customer 658,886.12,3,0.07,235.86
ORD-009584,2016-01-18,Office Supplies,Binders,Consumer,Customer 1186,89.44,4,0.04,8.56
ORD-009585,2016-12-11,Furniture,Chairs,Consumer,Customer 532,997.7,5,0.13,118.18
ORD-009586,2016-07-14,Technology,Machines,Consumer,Customer 725,641.71,4,0.03,164.5
ORD-009587,2016-01-24,Office Supplies,Art,Corporate,Customer 801,130.79,5,0.05,11.89
ORD-009588,2016-03-03,Office Supplies,Accessories,Corporate,Customer 433,102.12,4,0.09,6.64
ORD-009589,2016-02-22,Furniture,Tables,Home Office,Customer 621,375.47,2,0.04,61.42
ORD-009590,2016-07-06,Furniture,Furnishings,Consumer,Customer 206,410.95,3,0.07,57.62
ORD-009591,2016-03-26,Office Supplies,Paper,Consumer,Customer 790,17.54,1,0.11,0.98
ORD-009592,2016-01-17,Furniture,Tables,Consumer,Customer 267,1025.63,5,0.13,148.9
ORD-009593,2016-06-10,Technology,Accessories,Consumer,Customer 303,1027.33,3,0.08,240.97
ORD-009594,2016-03-01,Technology,Copiers,Consumer,Customer 193,2181.81,8,0.12,542.44
ORD-009595,2016-02-06,Technology,Copiers,Consumer,Customer 446,915.98,2,0.11,208.53
ORD-009596,2016-02-26,Office Supplies,Accessories,Consumer,Customer 744,87.76,3,0.03,8.66
ORD-009597,2016-03-23,Office Supplies,Paper,Consumer,Customer 243,71.48,2,0.05,7.12
ORD-009598,2016-02-20,Office Supplies,Art,Corporate,Customer 1033,45.91,7,0.04,3.15
ORD-009599,2016-02-03,Furniture,Chairs,Consumer,Customer 75,1542.46,5,0.08,261.11
ORD-009600,2016-03-01,Office Supplies,Paper,Consumer,Customer 572,72.61,2,0.1,4.47
ORD-009601,2016-01-03,Technology,Copiers,Consumer,Customer 723,1563.81,6,0.07,396.55
ORD-009602,2016-06-26,Office Supplies,Accessories,Consumer,Customer 353,67.85,2,0.08,5.82
ORD-009603,2016-01-23,Furniture,Furnishings,Consumer,Customer 402,1457.18,5,0.09,241.15
ORD-009604,2016-01-06,Furniture,Furnishings,Home Office,Customer 939,923.43,4,0.13,111.68
ORD-009605,2016-05-07,Office Supplies,Binders,Consumer,Customer 849,167.36,4,0.1,18.67
ORD-009606,2016-06-27,Office Supplies,Art,Home Office,Customer 963,100.19,4,0.19,8.39
ORD-009607,2016-07-20,Office Supplies,Paper,Consumer,Customer 422,62.08,3,0.16,2.32
ORD-009608,2016-03-22,Office Supplies,Accessories,Corporate,Customer 706,100.86,4,0.1,9.27
ORD-009609,2016-01-28,Technology,Copiers,Home Office,Customer 68,1192.28,3,0.06,315.49
ORD-009610,2016-06-09,Furniture,Chairs,Home Office,Customer 37,1915.99,4,0.04,353.02
ORD-009611,2016-05-24,Furniture,Furnishings,Consumer,Customer 55,1185.89,5,0.06,210.84
ORD-009612,2016-02-03,Office Supplies,Accessories,Consumer,Customer 37,75.5,2,0.13,3.52
ORD-009613,2016-10-07,Furniture,Furnishings,Corporate,Customer 1171,1049.08,3,0.02,192.73
ORD-009614,2016-01-14,Office Supplies,Storage,Consumer,Customer 748,172.95,5,0.04,17.92
ORD-009615,2017-05-01,Office Supplies,Paper,Consumer,Customer 578,150.97,4,0.03,16.95
ORD-009616,2016-08-24,Office Supplies,Accessories,Consumer,Customer 445,152.29,4,0.11,7.41
ORD-009617,2016-05-19,Furniture,Chairs,Corporate,Customer 254,1053.72,5,0.22,105.91
ORD-009618,2016-12-01,Technology,Copiers,Home Office,Customer 875,2205.61,6,0.16,479.79
ORD-009619,2016-06-02,Technology,Phones,Home Office,Customer 865,702.92,3,0.03,198.78
ORD-009620,2016-01-26,Office Supplies,Paper,Consumer,Customer 279,69.35,2,0.02,7.59
ORD-009621,2016-03-11,Technology,Phones,Consumer,Customer 126,985.78,2,0.09,233.81
ORD-009622,2016-01-09,Office Supplies,Accessories,Consumer,Customer 513,197.66,5,0.14,11.45
ORD-009623,2016-02-29,Furniture,Furnishings,Home Office,Customer 356,474.97,2,0.07,71.18
ORD-009624,2016-06-11,Office Supplies,Art,Corporate,Customer 916,92.43,4,0.05,12.81
ORD-009625,2016-02-28,Office Supplies,Storage,Corporate,Customer 709,85.37,5,0.1,6.59
ORD-009626,2016-02-18,Office Supplies,Binders,Home Office,Customer 579,70.65,5,0.21,3.54
ORD-009627,2016-04-18,Furniture,Tables,Consumer,Customer 463,380.05,2,0.12,45.69
ORD-009628,2016-09-03,Technology,Accessories,Consumer,Customer 263,301.96,1,0.12,71.97
ORD-009629,2016-01-06,Office Supplies,Storage,Consumer,Customer 372,141.05,4,0.14,7.19
ORD-009630,2016-02-28,Office Supplies,Paper,Consumer,Customer 695,30.74,1,0.05,2.5
ORD-009631,2016-01-21,Furniture,Bookcases,Corporate,Customer 1068,472.43,2,0.1,64.57
ORD-009632,2016-05-22,Office Supplies,Paper,Consumer,Customer 205,85.41,3,0.11,5.57
ORD-009633,2016-01-14,Technology,Machines,Consumer,Customer 885,336.93,3,0.05,94.18
ORD-009634,2016-05-11,Technology,Accessories,Corporate,Customer 389,678.31,2,0.04,184.08
ORD-009635,2016-02-10,Office Supplies,Accessories,Home Office,Customer 1095,23.26,1,0.05,2.85
ORD-009636,2016-01-27,Office Supplies,Accessories,Home Office,Customer 362,226.88,6,0.02,26.39
ORD-009637,2016-11-26,Technology,Phones,Corporate,Customer 585,1035.74,3,0.14,218.23
ORD-009638,2016-01-03,Office Supplies,Accessories,Corporate,Customer 506,81.81,4,0.07,6.95
ORD-009639,2016-03-10,Office Supplies,Accessories,Corporate,Customer 638,62.96,2,0.08,5.91
ORD-009640,2016-01-03,Office Supplies,Storage,Consumer,Customer 786,26.68,3,0.2,0.85
ORD-009641,2016-03-20,Office Supplies,Binders,Corporate,Customer 364,44.59,3,0.06,4.73
ORD-009642,2016-03-24,Office Supplies,Binders,Consumer,Customer 112,80.36,2,0.02,10.74
ORD-009643,2016-02-16,Furniture,Tables,Consumer,Customer 167,315.84,2,0.07,48.56
ORD-009644,2016-01-18,Technology,Copiers,Corporate,Customer 594,1430.78,4,0.08,363.39
ORD-009645,2016-02-26,Office Supplies,Storage,Corporate,Customer 1076,26.97,1,0.05,3.33
ORD-009646,2016-05-13,Office Supplies,Art,Consumer,Customer 1167,163.19,5,0.21,6.91
ORD-009647,2016-07-02,Office Supplies,Storage,Consumer,Customer 849,79.4,2,0.04,7.9
ORD-009648,2016-03-31,Technology,Phones,Home Office,Customer 1176,995.75,4,0.04,279.99
ORD-009649,2016-04-16,Office Supplies,Paper,Corporate,Customer 672,112.01,3,0.08,8.6
ORD-009650,2016-01-27,Technology,Accessories,Corporate,Customer 133,1360.1,5,0.08,334.46
ORD-009651,2016-02-10,Furniture,Tables,Corporate,Customer 355,1459.11,5,0.09,180.19
ORD-009652,2016-01-22,Furniture,Tables,Home Office,Customer 106,1195.38,3,0.06,179.54
ORD-009653,2016-02-04,Furniture,Tables,Consumer,Customer 1013,393.21,2,0.05,54.31
ORD-009654,2016-01-31,Office Supplies,Storage,Consumer,Customer 403,73.22,2,0.02,11.24
ORD-009655,2016-03-28,Office Supplies,Accessories,Consumer,Customer 724,32.05,1,0.03,3.61
ORD-009656,2016-04-09,Office Supplies,Accessories,Home Office,Customer 1011,12.46,2,0.12,0.85
ORD-009657,2016-12-13,Office Supplies,Accessories,Consumer,Customer 981,125.63,5,0.17,7.65
ORD-009658,2016-01-27,Office Supplies,Binders,Home Office,Customer 277,35.34,1,0.02,4.72
ORD-009659,2016-05-03,Furniture,Bookcases,Consumer,Customer 62,764.53,3,0.07,137.53
ORD-009660,2016-07-22,Furniture,Tables,Consumer,Customer 836,418.9,2,0.07,61.89
ORD-009661,2016-04-08,Office Supplies,Accessories,Consumer,Customer 374,144.65,4,0.02,16.53
ORD-009662,2016-02-05,Office Supplies,Paper,Consumer,Customer 697,103.16,4,0.08,7.33
ORD-009663,2016-02-06,Furniture,Bookcases,Corporate,Customer 815,319.1,2,0.12,43.13
ORD-009664,2016-01-05,Office Supplies,Art,Corporate,Customer 17,32.5,2,0.08,2.73
ORD-009665,2016-02-13,Furniture,Tables,Corporate,Customer 724,1562.44,6,0.04,297.5
ORD-009666,2016-06-12,Office Supplies,Storage,Home Office,Customer 559,127.51,3,0.1,5.97
ORD-009667,2016-01-06,Furniture,Chairs,Consumer,Customer 601,1144.08,5,0.08,159.75
ORD-009668,2016-01-30,Technology,Copiers,Consumer,Customer 264,1022.41,3,0.08,256.76
ORD-009669,2016-05-26,Office Supplies,Accessories,Consumer,Customer 92,120.92,6,0.08,12.83
ORD-009670,2016-07-02,Technology,Machines,Consumer,Customer 255,1222.36,4,0.08,317.13
ORD-009671,2016-03-13,Office Supplies,Binders,Corporate,Customer 131,102.8,3,0.03,9.72
ORD-009672,2016-05-23,Furniture,Chairs,Home Office,Customer 525,950.38,4,0.12,106.9
ORD-009673,2016-02-28,Furniture,Chairs,Consumer,Customer 885,1099.44,4,0.12,111.89
ORD-009674,2016-01-21,Office Supplies,Storage,Corporate,Customer 1020,150.24,5,0.11,10.52
ORD-009675,2016-03-01,Office Supplies,Paper,Home Office,Customer 267,108.61,4,0.16,6.96
ORD-009676,2016-04-14,Office Supplies,Paper,Consumer,Customer 988,31.1,1,0.01,4.42
ORD-009677,2016-12-20,Office Supplies,Binders,Corporate,Customer 19,196.27,4,0.03,23.26
ORD-009678,2016-01-09,Office Supplies,Accessories,Consumer,Customer 189,121.07,4,0.06,11.74
ORD-009679,2016-03-25,Office Supplies,Storage,Home Office,Customer 154,124.22,3,0.14,7.06
ORD-009680,2016-02-17,Office Supplies,Binders,Home Office,Customer 62,189.03,4,0.07,16.73
ORD-009681,2016-03-26,Technology,Copiers,Consumer,Customer 1181,494.32,2,0.04,142.11
ORD-009682,2016-01-03,Office Supplies,Storage,Home Office,Customer 808,93.36,3,0.07,9.41
ORD-009683,2016-02-15,Office Supplies,Storage,Corporate,Customer 1019,183.75,4,0.06,19.57
ORD-009684,2016-07-24,Technology,Machines,Consumer,Customer 185,1628.78,4,0.04,492.17
ORD-009685,2016-04-06,Office Supplies,Binders,Consumer,Customer 472,119.46,5,0.06,10.21
ORD-009686,2016-03-12,Office Supplies,Storage,Consumer,Customer 502,52.77,2,0.19,2.48
ORD-009687,2016-02-10,Technology,Phones,Consumer,Customer 714,1898.75,5,0.02,477.29
ORD-009688,2016-02-12,Technology,Copiers,Home Office,Customer 1174,1205.12,3,0.01,325.15
ORD-009689,2016-02-27,Office Supplies,Binders,Home Office,Customer 668,50.51,3,0.09,4.06
ORD-009690,2016-08-04,Office Supplies,Storage,Consumer,Customer 656,43.82,3,0.07,4.85
ORD-009691,2017-02-14,Technology,Copiers,Home Office,Customer 192,677.25,3,0.02,177.85
ORD-009692,2016-03-10,Technology,Copiers,Consumer,Customer 459,1028.74,4,0.03,295.06
ORD-009693,2016-02-29,Office Supplies,Paper,Home Office,Customer 791,52.27,2,0.11,3.85
ORD-009694,2016-08-12,Office Supplies,Storage,Corporate,Customer 148,138.94,4,0.11,8.93
ORD-009695,2016-03-07,Furniture,Furnishings,Consumer,Customer 420,213.81,1,0.01,38.03
